A1	A2	B1	Mean_classification_prob
21.0	28.0	44	0.059659017436745725
21.0	28.0	48	0.1332107286945131
21.0	28.0	49	0.01879643425636785
21.0	28.0	50	0.01466474935159931
21.0	28.0	51	0.014745636841946273
21.0	28.0	52	0.014917989824906906
21.0	28.0	53	0.015102717137525931
21.0	28.0	54	0.015117190406080781
21.0	28.0	55	0.015409710960089987
21.0	28.0	56	0.015024584840217
21.0	28.0	57	0.08377156079722167
21.0	28.0	58	0.10399885227410634
21.0	28.0	59	0.11078016362362872
21.0	28.0	60	0.10202632065124102
26.0	28.0	34	0.010005698935108888
26.0	28.0	35	0.15834674465985102
26.0	28.0	39	0.018654461805926864
26.0	28.0	7	0.058602170362376464
26.0	28.0	8	0.7189402862926841
26.0	28.0	9	0.6233500263334213
26.0	28.0	10	0.4886038965811755
26.0	28.0	11	0.5847013281207091
26.0	28.0	12	0.3042224680145841
26.0	28.0	13	0.4800574831893244
26.0	28.0	14	0.2799227981303508
26.0	28.0	36	0.08659886114646559
26.0	28.0	17	0.04049946204050883
26.0	28.0	18	0.7919617937412973
26.0	28.0	19	0.7150957250056194
26.0	28.0	20	0.4525173729571157
26.0	28.0	21	0.6762822680396035
26.0	28.0	22	0.3603192704901493
26.0	28.0	23	0.15625316388763869
26.0	28.0	37	0.044149151300331854
26.0	28.0	41	0.7556501003044369
26.0	28.0	47	0.03800442962990089
26.0	28.0	26	0.6024761075577318
26.0	28.0	27	0.5929489697646543
26.0	28.0	28	0.3485575244718273
26.0	28.0	29	0.5945236689532977
26.0	28.0	30	0.17004090871351038
26.0	28.0	31	0.15795891089891492
26.0	28.0	32	0.08581235237887402
26.0	28.0	42	0.08829039010417856
26.0	28.0	44	0.01875806546664021
26.0	28.0	48	0.4266043063611496
26.0	28.0	49	0.040887343462138966
26.0	28.0	50	0.03939857670623706
26.0	28.0	51	0.03893031678770702
26.0	28.0	52	0.039466513174046335
26.0	28.0	53	0.03978886202342406
26.0	28.0	54	0.04159201753648063
26.0	28.0	55	0.04152757727955971
26.0	28.0	56	0.04334005558209472
26.0	28.0	57	0.3616379238232292
26.0	28.0	58	0.3983852043298463
26.0	28.0	59	0.4105760044321325
26.0	28.0	60	0.4121165321862338
28.0	30.0	34	0.01561660943297096
28.0	30.0	35	0.5549392938928547
28.0	30.0	39	0.0536530776852454
28.0	30.0	7	0.3677657245544521
28.0	30.0	8	0.7100506823331975
28.0	30.0	9	0.7495767263190591
28.0	30.0	10	0.7528998568044388
28.0	30.0	11	0.7526501002514259
28.0	30.0	12	0.6946477893715776
28.0	30.0	13	0.5981930507425784
28.0	30.0	14	0.5509399841024528
28.0	30.0	36	0.5346730156603142
28.0	30.0	17	0.24835945766146414
28.0	30.0	19	0.6939761128639472
28.0	30.0	20	0.5087227996996851
28.0	30.0	22	0.4557106649656381
28.0	30.0	23	0.19443833933470325
28.0	30.0	37	0.3607415558139892
28.0	30.0	43	0.020834858352211025
28.0	30.0	46	0.09610021270632912
28.0	30.0	47	0.22227753033755826
28.0	30.0	26	0.3486474401218846
28.0	30.0	27	0.5566012595931437
28.0	30.0	31	0.20593220527762973
28.0	30.0	32	0.05224674886644783
28.0	30.0	44	0.09311091235226006
28.0	30.0	48	0.362840051870216
28.0	30.0	49	0.2458759242347649
28.0	30.0	50	0.23635694522168305
28.0	30.0	51	0.23813161762489496
28.0	30.0	52	0.23973649413783055
28.0	30.0	53	0.2414222124828453
28.0	30.0	54	0.2433815212356593
28.0	30.0	55	0.2473587629532067
28.0	30.0	56	0.2516613765107638
28.0	30.0	57	0.19077164838712973
28.0	30.0	58	0.2764964491499048
28.0	30.0	59	0.2840512727518815
28.0	30.0	60	0.2810651194482678
28.0	33.0	27	0.4607718804971746
28.0	33.0	31	0.18073636561631465
28.0	33.0	58	0.27541010586225684
28.0	33.0	59	0.2887992659394857
28.0	33.0	60	0.2688073413255477
28.0	35.0	27	0.4559459474414907
28.0	35.0	31	0.1752730461613026
28.0	35.0	58	0.2882703541632516
28.0	35.0	59	0.3021087625697893
28.0	35.0	60	0.2824058355426431
28.0	36.0	27	0.4615381773520237
28.0	36.0	31	0.1826741160195668
28.0	36.0	58	0.2942044157126819
28.0	36.0	59	0.3080642920127602
28.0	36.0	60	0.2882746727545645
28.0	37.0	34	0.0261801291670403
28.0	37.0	35	0.8767072444748862
28.0	37.0	39	0.06364213229873956
28.0	37.0	8	0.8535664777798333
28.0	37.0	36	0.8903109420016476
28.0	37.0	17	0.5971301122997453
28.0	37.0	23	0.20128997351247246
28.0	37.0	43	0.2246967157563592
28.0	37.0	47	0.5522266261008656
28.0	37.0	26	0.5514671185085682
28.0	37.0	27	0.7036017926830959
28.0	37.0	31	0.2830315802050514
28.0	37.0	38	0.509150131511014
28.0	37.0	42	0.1265537607079557
28.0	37.0	44	0.22174903065244836
28.0	37.0	48	0.551002362447958
28.0	37.0	51	0.5774190950973845
28.0	37.0	52	0.5790704611193868
28.0	37.0	53	0.5833734811997542
28.0	37.0	54	0.5910828466326596
28.0	37.0	56	0.6108095468556268
28.0	37.0	57	0.3932823558978091
28.0	37.0	58	0.4632525388425884
28.0	37.0	59	0.4671632951307921
28.0	37.0	60	0.45332446481730104
28.0	38.0	34	0.02709079827196665
28.0	38.0	35	0.7709260218268932
28.0	38.0	39	0.08078245642871078
28.0	38.0	8	0.6274264496035482
28.0	38.0	36	0.7225234594802662
28.0	38.0	17	0.4773565929079475
28.0	38.0	23	0.12675966853828796
28.0	38.0	37	0.5571302878410643
28.0	38.0	43	0.17341092189406734
28.0	38.0	47	0.4425232489703085
28.0	38.0	26	0.5005255375160034
28.0	38.0	27	0.5601366799770457
28.0	38.0	31	0.19598982260638628
28.0	38.0	38	0.3859745834833552
28.0	38.0	42	0.07992491421407731
28.0	38.0	44	0.1712474335589649
28.0	38.0	48	0.4414468370124209
28.0	38.0	51	0.4589916768986462
28.0	38.0	52	0.4595697609793916
28.0	38.0	53	0.4630757563183627
28.0	38.0	54	0.4662838476144898
28.0	38.0	56	0.4635271587379259
28.0	38.0	57	0.3376832504915288
28.0	38.0	58	0.366902787413636
28.0	38.0	59	0.3838679768856244
28.0	38.0	60	0.3581363397590282
28.0	39.0	34	0.0219003383926978
28.0	39.0	35	0.5684545319395449
28.0	39.0	39	0.06857139040367406
28.0	39.0	7	0.42815159992988816
28.0	39.0	8	0.7988894783249323
28.0	39.0	9	0.8201205803253528
28.0	39.0	10	0.5983116872894018
28.0	39.0	11	0.7094828459216512
28.0	39.0	12	0.7317913757270873
28.0	39.0	36	0.4890942038992182
28.0	39.0	17	0.3296369979214812
28.0	39.0	19	0.7774654084464151
28.0	39.0	20	0.6105570370731003
28.0	39.0	22	0.16473594418874396
28.0	39.0	23	0.10930515778414993
28.0	39.0	37	0.3804690409785668
28.0	39.0	43	0.1170286534396127
28.0	39.0	46	0.12988328274888256
28.0	39.0	47	0.30590253454757216
28.0	39.0	26	0.4503934928469409
28.0	39.0	27	0.6840581664591734
28.0	39.0	31	0.2753490458312869
28.0	39.0	38	0.32250554699875983
28.0	39.0	42	0.06733244801933312
28.0	39.0	44	0.11555888429972087
28.0	39.0	48	0.30490440995399537
28.0	39.0	49	0.3279956746296924
28.0	39.0	51	0.3149520766660261
28.0	39.0	52	0.3160252663116163
28.0	39.0	53	0.31887666018001504
28.0	39.0	54	0.32250913588785424
28.0	39.0	55	0.31631992498978506
28.0	39.0	56	0.3216672762809264
28.0	39.0	57	0.3028993108337553
28.0	39.0	58	0.25308047564489683
28.0	39.0	59	0.4433015145891445
28.0	39.0	60	0.2460454078760131
28.0	40.0	27	0.22344303280502426
28.0	40.0	31	0.07973682411048033
28.0	40.0	58	0.13826871487063006
28.0	40.0	59	0.15666286108146926
28.0	40.0	60	0.13433713059228702
28.0	41.0	27	0.08838805813829527
28.0	41.0	31	0.03642908654489819
28.0	41.0	58	0.043364849325316736
28.0	41.0	59	0.05579820203281802
28.0	41.0	60	0.041460082664280036
28.0	42.0	27	0.06188149160637583
28.0	42.0	31	0.029085403012077307
28.0	42.0	58	0.02902630510762922
28.0	42.0	59	0.039034417611608856
28.0	42.0	60	0.027384325026760768
28.0	43.0	27	0.04233264743823266
28.0	43.0	31	0.02253071497978138
28.0	43.0	58	0.02218256903702756
28.0	43.0	59	0.029765750017592626
28.0	43.0	60	0.020839512215093867
28.0	44.0	27	0.02978224407173407
28.0	44.0	31	0.020660295152029332
28.0	44.0	58	0.01825831019124921
28.0	44.0	59	0.02445287677160369
28.0	44.0	60	0.017119995126520526
28.0	45.0	27	0.025899854387460987
28.0	45.0	31	0.021151128802584764
28.0	45.0	58	0.01767493595535899
28.0	45.0	59	0.023233125452963608
28.0	45.0	60	0.016553162791418476
28.0	46.0	34	0.015151639956980097
28.0	46.0	35	0.12979643183749426
28.0	46.0	39	0.06613504221723635
28.0	46.0	7	0.07049193957221532
28.0	46.0	8	0.4672448999000254
28.0	46.0	10	0.184234395386699
28.0	46.0	11	0.17005025949560587
28.0	46.0	12	0.2251350507032221
28.0	46.0	36	0.10566005430432424
28.0	46.0	17	0.0611622829888621
28.0	46.0	19	0.13580277601786472
28.0	46.0	23	0.02206229804466662
28.0	46.0	37	0.06066761307725399
28.0	46.0	43	0.023855184150214426
28.0	46.0	47	0.05750292836814511
28.0	46.0	26	0.2607957282162936
28.0	46.0	27	0.3105434770677101
28.0	46.0	31	0.03767288076239371
28.0	46.0	38	0.0422988101533312
28.0	46.0	42	0.02035168355442378
28.0	46.0	44	0.024038103388636857
28.0	46.0	48	0.05702579705361861
28.0	46.0	49	0.07237470468072918
28.0	46.0	51	0.05696874543383128
28.0	46.0	52	0.057386867776027216
28.0	46.0	53	0.05819582732284261
28.0	46.0	54	0.059156810891812274
28.0	46.0	56	0.05883942941799871
28.0	46.0	57	0.1850592961317782
28.0	46.0	58	0.047064980303000166
28.0	46.0	59	0.05678543022877849
28.0	46.0	60	0.04395705341318292
28.0	47.0	27	0.020485686957231426
28.0	47.0	31	0.020585678082360653
28.0	47.0	58	0.014706798556842038
28.0	47.0	59	0.018212100989237742
28.0	47.0	60	0.013707623493797364
4.0	31.0	34	0.02521753122252695
4.0	31.0	35	0.8159424715488544
4.0	31.0	39	0.05359535350258132
4.0	31.0	7	0.7666991556831119
4.0	31.0	8	0.9089508644885336
4.0	31.0	9	0.6340261704280815
4.0	31.0	10	0.5086920193371479
4.0	31.0	11	0.671807524506997
4.0	31.0	12	0.9126858180414914
4.0	31.0	13	0.5050021643815003
4.0	31.0	14	0.4812356201472149
4.0	31.0	15	0.6211563107401578
4.0	31.0	36	0.8160060302618358
4.0	31.0	40	0.34756503272317363
4.0	31.0	45	0.12399730135011153
4.0	31.0	17	0.5909167573252023
4.0	31.0	18	0.8336178384867099
4.0	31.0	19	0.8766213998522099
4.0	31.0	21	0.7164355722286936
4.0	31.0	22	0.375095297895988
4.0	31.0	23	0.30359530478500923
4.0	31.0	24	0.5184251458840532
4.0	31.0	37	0.6029415586163664
4.0	31.0	43	0.16550882627379393
4.0	31.0	46	0.10863756066606113
4.0	31.0	47	0.4795226181902239
4.0	31.0	26	0.712744766084818
4.0	31.0	27	0.8000982483199298
4.0	31.0	29	0.5928744242034133
4.0	31.0	30	0.15416201431017632
4.0	31.0	31	0.1936303167515686
4.0	31.0	32	0.07503618436042192
4.0	31.0	38	0.4040590156862537
4.0	31.0	42	0.20622501346039948
4.0	31.0	44	0.2717435338632737
4.0	31.0	48	0.4801630155484827
4.0	31.0	49	0.5240255355502079
4.0	31.0	50	0.5059065720227125
4.0	31.0	51	0.5473112248561592
4.0	31.0	52	0.5682348158853057
4.0	31.0	53	0.598378883376807
4.0	31.0	54	0.6042651345056105
4.0	31.0	55	0.603665133442907
4.0	31.0	56	0.6096373046339971
4.0	31.0	57	0.4046955198775957
4.0	31.0	58	0.5224930220212349
4.0	31.0	60	0.5293988834793434
9.0	31.0	9	0.22006099898824372
9.0	31.0	10	0.6799124836689984
9.0	31.0	11	0.913145801362552
9.0	31.0	13	0.6590400322398543
9.0	31.0	14	0.6553745190568718
9.0	31.0	19	0.17678658646006892
9.0	31.0	31	0.14928839461919535
9.0	31.0	32	0.043489980194419735
9.0	31.0	44	0.1240711520271553
9.0	31.0	48	0.2844438650346428
9.0	31.0	58	0.24794796613943734
9.0	31.0	60	0.3207686960502861
14.0	31.0	34	0.008130586480623661
14.0	31.0	35	0.06001268122192911
14.0	31.0	7	0.02002754906288409
14.0	31.0	10	0.0932526186063182
14.0	31.0	12	0.1324199259590036
14.0	31.0	36	0.04570650903544109
14.0	31.0	37	0.015004041723053429
14.0	31.0	43	0.00880885867220213
14.0	31.0	47	0.012883750736123151
14.0	31.0	44	0.006164175691851286
14.0	31.0	48	0.01550237415821964
14.0	31.0	49	0.01613344027851253
14.0	31.0	51	0.012979603292117413
14.0	31.0	52	0.01302542675938556
14.0	31.0	53	0.013259640170212342
14.0	31.0	54	0.014299422587538444
14.0	31.0	55	0.01332122278588449
14.0	31.0	56	0.014302778722822554
17.0	31.0	34	0.03246459754928403
17.0	31.0	35	0.08510399372357044
17.0	31.0	39	0.053272655082273565
17.0	31.0	7	0.06018651986374712
17.0	31.0	8	0.4750161835205694
17.0	31.0	9	0.4882250292988582
17.0	31.0	10	0.4460270491952095
17.0	31.0	11	0.5380352932213331
17.0	31.0	12	0.11353118540917402
17.0	31.0	13	0.3981487436773376
17.0	31.0	14	0.4304205739366361
17.0	31.0	36	0.1020444604595146
17.0	31.0	40	0.17928558852790166
17.0	31.0	45	0.0971435456169284
17.0	31.0	17	0.05660646382286901
17.0	31.0	18	0.3300573535414025
17.0	31.0	19	0.4843851457453448
17.0	31.0	21	0.7243158167502171
17.0	31.0	22	0.41474583018297934
17.0	31.0	23	0.17917053364218385
17.0	31.0	37	0.05883215034626284
17.0	31.0	41	0.5116295875298023
17.0	31.0	43	0.03557612767093838
17.0	31.0	46	0.05068901755648393
17.0	31.0	47	0.05597107683960163
17.0	31.0	26	0.23253225522947124
17.0	31.0	27	0.4104938582444684
17.0	31.0	29	0.6231553870756169
17.0	31.0	30	0.2685803804824308
17.0	31.0	31	0.13639398229385444
17.0	31.0	32	0.05968018339691924
17.0	31.0	38	0.055853133219882965
17.0	31.0	42	0.0847830394382161
17.0	31.0	44	0.10172625032698664
17.0	31.0	48	0.18548611629255946
17.0	31.0	49	0.05941377134069704
17.0	31.0	50	0.056430311405284886
17.0	31.0	51	0.05770947875464704
17.0	31.0	52	0.05794458642923556
17.0	31.0	53	0.05831038309450689
17.0	31.0	54	0.058343221302062424
17.0	31.0	55	0.059397022700848186
17.0	31.0	56	0.058043551737824974
17.0	31.0	57	0.1464048323273108
17.0	31.0	58	0.1938070613713882
17.0	31.0	60	0.2048543577038183
18.0	31.0	9	0.032197044227269496
18.0	31.0	10	0.1320094476596356
18.0	31.0	11	0.15379296146968088
18.0	31.0	13	0.1429831801636031
18.0	31.0	14	0.1238543017906809
18.0	31.0	19	0.009557975361014923
18.0	31.0	31	0.017779242844820922
18.0	31.0	32	0.005542355075354753
18.0	31.0	44	0.005330455633663836
18.0	31.0	48	0.02310231828179325
18.0	31.0	58	0.018667714270449786
18.0	31.0	60	0.02289202979319976
25.0	31.0	34	0.006208359242095147
25.0	31.0	35	0.01939181122592381
25.0	31.0	7	0.009798243832368013
25.0	31.0	10	0.0545039032669617
25.0	31.0	12	0.041751376686231786
25.0	31.0	36	0.03156923989334864
25.0	31.0	17	0.008614040334360758
25.0	31.0	43	0.0055653282677224645
25.0	31.0	47	0.008306611133082242
25.0	31.0	44	0.004818853348837919
25.0	31.0	48	0.008089864183853471
25.0	31.0	49	0.01079827356357738
25.0	31.0	51	0.008083381307001194
25.0	31.0	52	0.008169914676881782
25.0	31.0	53	0.00832999832548713
25.0	31.0	54	0.00833936375887842
25.0	31.0	55	0.008456354259917571
25.0	31.0	56	0.008239914659254388
31.0	32.0	34	0.006936624500731289
31.0	32.0	35	0.024272703790114786
31.0	32.0	7	0.011916657491449266
31.0	32.0	10	0.02671598806748603
31.0	32.0	12	0.04464842052025246
31.0	32.0	36	0.018458188871272967
31.0	32.0	17	0.010700581625140754
31.0	32.0	37	0.011524938961405528
31.0	32.0	47	0.01034511737847557
31.0	32.0	44	0.0056629955762357255
31.0	32.0	48	0.010083820630187729
31.0	32.0	49	0.013162367093296162
31.0	32.0	51	0.010010021013721093
31.0	32.0	52	0.01008997523775311
31.0	32.0	53	0.0102989372025118
31.0	32.0	54	0.010309973063259434
31.0	32.0	55	0.010501483331279144
31.0	32.0	56	0.01017102871678645
5.0	31.0	34	0.02703792894749417
5.0	31.0	35	0.8228645255743217
5.0	31.0	39	0.032449554247828534
5.0	31.0	7	0.9204910784416585
5.0	31.0	8	0.9337880940587354
5.0	31.0	9	0.6015453427320026
5.0	31.0	10	0.4848065659195944
5.0	31.0	11	0.5861607251172294
5.0	31.0	12	0.9276634667485876
5.0	31.0	13	0.3486956428384079
5.0	31.0	14	0.3377907075909243
5.0	31.0	15	0.6258684052017593
5.0	31.0	36	0.8266164239442644
5.0	31.0	40	0.3390274587638273
5.0	31.0	45	0.08516549568016023
5.0	31.0	17	0.7256109251879538
5.0	31.0	18	0.9229432152351988
5.0	31.0	19	0.8955468885103738
5.0	31.0	21	0.6762335163609777
5.0	31.0	22	0.3006368460442083
5.0	31.0	23	0.22157639855565806
5.0	31.0	24	0.7657435522748574
5.0	31.0	37	0.7565410138171168
5.0	31.0	43	0.30786217238309355
5.0	31.0	46	0.14767480049768664
5.0	31.0	47	0.5467431484087062
5.0	31.0	26	0.8062425272830541
5.0	31.0	27	0.8205400872285128
5.0	31.0	29	0.4505371158835242
5.0	31.0	30	0.09226845531002184
5.0	31.0	31	0.1585092919124191
5.0	31.0	32	0.08375684942160813
5.0	31.0	38	0.4998240532490985
5.0	31.0	42	0.2389774811565094
5.0	31.0	44	0.2918295098844814
5.0	31.0	48	0.5591162468926882
5.0	31.0	49	0.6682179576011997
5.0	31.0	50	0.6588315924530636
5.0	31.0	51	0.6977258503293144
5.0	31.0	52	0.7071113306655158
5.0	31.0	53	0.7097901937235375
5.0	31.0	54	0.7118965252118111
5.0	31.0	55	0.7133130305242645
5.0	31.0	56	0.7360177154849229
5.0	31.0	57	0.5128560379549337
5.0	31.0	58	0.5789622910348885
5.0	31.0	60	0.5878363673564299
10.0	31.0	9	0.8651977207610074
10.0	31.0	10	0.6781953373520473
10.0	31.0	11	0.9197236608217392
10.0	31.0	13	0.448451292784986
10.0	31.0	14	0.4632816861112618
10.0	31.0	19	0.7602575624461672
10.0	31.0	31	0.2361140654565849
10.0	31.0	32	0.1064112392269392
10.0	31.0	44	0.21783864282256887
10.0	31.0	48	0.4692426782035821
10.0	31.0	58	0.42834866422810597
10.0	31.0	60	0.4557521915437476
31.0	34.0	34	0.022724808388348148
31.0	34.0	35	0.5872323910258642
31.0	34.0	7	0.4990895249008912
31.0	34.0	10	0.920716246739256
31.0	34.0	12	0.7386634054275965
31.0	34.0	36	0.53971832886875
31.0	34.0	17	0.3853564671260622
31.0	34.0	37	0.4041032294399381
31.0	34.0	43	0.2005245644778741
31.0	34.0	44	0.11729281797088173
31.0	34.0	48	0.5657318810318165
31.0	34.0	49	0.3758774577273619
31.0	34.0	51	0.3680106153927417
31.0	34.0	52	0.3701867340048192
31.0	34.0	53	0.3835432843394445
31.0	34.0	54	0.39300766287585054
31.0	34.0	55	0.3964610453237831
31.0	34.0	56	0.4046017969052974
21.0	31.0	34	0.0092283384136184
21.0	31.0	35	0.0911943045243744
21.0	31.0	9	0.0611503025500085
21.0	31.0	10	0.3387117090686165
21.0	31.0	11	0.4239514212647822
21.0	31.0	13	0.3523449731157726
21.0	31.0	14	0.3625984939366564
21.0	31.0	36	0.051824033627856834
21.0	31.0	17	0.020119899157830117
21.0	31.0	19	0.019663084946780568
21.0	31.0	23	0.12404411347945375
21.0	31.0	43	0.010854291786468592
21.0	31.0	47	0.01889707067142691
21.0	31.0	31	0.06894071489231951
21.0	31.0	32	0.025515183178074358
21.0	31.0	38	0.014553798801537903
21.0	31.0	42	0.058368346402209184
21.0	31.0	44	0.04301155587303478
21.0	31.0	48	0.08506562623084313
21.0	31.0	51	0.019145070881022085
21.0	31.0	52	0.019325627366803468
21.0	31.0	53	0.01984083606031204
21.0	31.0	54	0.020120377916539096
21.0	31.0	56	0.0199612146048596
21.0	31.0	58	0.07021258308880854
21.0	31.0	60	0.09135735610729773
26.0	31.0	34	0.018968656235504616
26.0	31.0	35	0.6543182915346619
26.0	31.0	39	0.03222311982856097
26.0	31.0	7	0.5024914501996572
26.0	31.0	8	0.8044676691427911
26.0	31.0	9	0.5145914831468811
26.0	31.0	10	0.41316561457588696
26.0	31.0	11	0.5603757514875084
26.0	31.0	12	0.7867717446639916
26.0	31.0	13	0.38128841241527794
26.0	31.0	14	0.2614533416134648
26.0	31.0	36	0.6437523251348687
26.0	31.0	40	0.18607116317590008
26.0	31.0	17	0.3287447390322078
26.0	31.0	18	0.7393749578515416
26.0	31.0	19	0.7661826124097461
26.0	31.0	21	0.6397691360309962
26.0	31.0	22	0.3159607647039989
26.0	31.0	23	0.2478066423082444
26.0	31.0	37	0.3771723097261658
26.0	31.0	41	0.7245339097804229
26.0	31.0	43	0.1175868800688808
26.0	31.0	46	0.08216398814559922
26.0	31.0	47	0.28524160780577545
26.0	31.0	26	0.5470156785115567
26.0	31.0	27	0.6623699006665842
26.0	31.0	29	0.4839912892874082
26.0	31.0	30	0.1115773614745074
26.0	31.0	31	0.14713117236155113
26.0	31.0	32	0.06587356764606173
26.0	31.0	42	0.15581271199814234
26.0	31.0	44	0.09256597233774594
26.0	31.0	48	0.4480106164351872
26.0	31.0	49	0.32050227839479034
26.0	31.0	50	0.30650091203474755
26.0	31.0	51	0.31361973108264324
26.0	31.0	52	0.3172475083905393
26.0	31.0	53	0.3290863261162945
26.0	31.0	54	0.33638259685701105
26.0	31.0	55	0.3418367878704144
26.0	31.0	56	0.3452708387708958
26.0	31.0	57	0.3051465458092288
26.0	31.0	58	0.3752399613749224
26.0	31.0	60	0.38831992547044064
30.0	31.0	34	0.01841895257901157
30.0	31.0	35	0.6992528572165678
30.0	31.0	7	0.5532714221068147
30.0	31.0	9	0.20716785108792532
30.0	31.0	10	0.6109672249985886
30.0	31.0	11	0.8429063210910356
30.0	31.0	12	0.827114916272468
30.0	31.0	13	0.5957685174232474
30.0	31.0	14	0.5627092628945894
30.0	31.0	36	0.7234638247047386
30.0	31.0	17	0.3776853591044729
30.0	31.0	19	0.16813583354974654
30.0	31.0	37	0.462317525716285
30.0	31.0	47	0.3368036096311319
30.0	31.0	31	0.13437054263261267
30.0	31.0	32	0.04870166211275589
30.0	31.0	44	0.11089432740472872
30.0	31.0	48	0.2210354345167516
30.0	31.0	49	0.3752065521464773
30.0	31.0	50	0.36001065615769945
30.0	31.0	51	0.3666157859535712
30.0	31.0	52	0.3653512824352262
30.0	31.0	53	0.3713817469192434
30.0	31.0	54	0.3924331825626669
30.0	31.0	55	0.3974026601261476
30.0	31.0	56	0.4105328007563315
30.0	31.0	58	0.1834362023112597
30.0	31.0	60	0.23485490523202196
31.0	33.0	34	0.01891052947675842
31.0	33.0	35	0.5522075941721727
31.0	33.0	7	0.4539754888336245
31.0	33.0	10	0.903999925982956
31.0	33.0	12	0.7042205592062151
31.0	33.0	36	0.5108080769062633
31.0	33.0	17	0.35177033094471266
31.0	33.0	37	0.3736362004978509
31.0	33.0	43	0.17815252904734272
31.0	33.0	47	0.3207790235473956
31.0	33.0	48	0.5286149534029585
31.0	33.0	49	0.3415606612309521
31.0	33.0	51	0.33746995144244085
31.0	33.0	52	0.3400412970731003
31.0	33.0	53	0.3539722296133015
31.0	33.0	54	0.3607445340078852
31.0	33.0	55	0.3673837872723025
31.0	33.0	56	0.3752371908545927
31.0	35.0	34	0.024926168161246275
31.0	35.0	35	0.8359719911686472
31.0	35.0	7	0.7533538078859273
31.0	35.0	10	0.9107832652965456
31.0	35.0	12	0.9315041750592304
31.0	35.0	36	0.8462406417527295
31.0	35.0	17	0.6037435584960719
31.0	35.0	37	0.6541539016763172
31.0	35.0	43	0.18530095177665504
31.0	35.0	47	0.5576471711612797
31.0	35.0	44	0.18040428970557632
31.0	35.0	49	0.5925940020485225
31.0	35.0	51	0.5804655653297514
31.0	35.0	52	0.5856040489508187
31.0	35.0	53	0.5919496643995877
31.0	35.0	54	0.5989405441846827
31.0	35.0	55	0.6144731710384678
