Chemical_formula	found_on_web
Tl(Zr0.9W0.1)O3	0
(Nd0.05Sm0.95)InO3	0
Ce(Cr0.65Hg0.35)O3	0
(K0.35Ho0.65)CeO3	0
(Rb0.5Nd0.5)HfO3	0
(Sr0.9Hf0.1)CeO3	0
(Sm0.95Cd0.05)MnO3	0
(Sm0.05Tl0.95)CeO3	0
(Dy0.15Pb0.85)CrO3	0
(Cs0.75Ta0.25)ThO3	0
(Hg0.65Bi0.35)MnO3	0
(Ba0.6Cd0.4)ZrO3	0
(Cs0.2Ag0.8)NbO3	0
Gd(Mn0.85Zn0.15)O3	0
Sm(Co0.45Si0.55)O3	0
(Hg0.6Bi0.4)MnO3	0
(Rb0.3Tb0.7)CeO3	0
(Ce0.95Y0.05)AlO3	0
(Pr0.55Cd0.45)MnO3	0
(La0.3Pr0.7)InO3	0
(Pr0.95Y0.05)AlO3	0
(Tb0.95Gd0.05)FeO3	0
(Bi0.95Sb0.05)CrO3	0
(Sr0.35In0.65)MnO3	0
Ca(Hf0.05W0.95)O3	0
Nd(Mn0.75Be0.25)O3	0
(Ba0.1Er0.9)MnO3	0
(Ba0.65Hg0.35)TiO3	0
(Eu0.95Sc0.05)FeO3	0
(Eu0.25Cd0.75)MnO3	0
(Eu0.45Cd0.55)MnO3	0
Yb(Fe0.65W0.35)O3	0
Ba(U0.6Ag0.4)O3	0
(Hg0.75Bi0.25)MnO3	0
(Pr0.55Tl0.45)CeO3	0
(Eu0.3Tl0.7)CeO3	0
Eu(Ho0.8Fe0.2)O3	0
(Eu0.55Cd0.45)MnO3	0
(Nd0.55Tl0.45)CeO3	0
(Hg0.7Bi0.3)MnO3	0
(Eu0.25Tl0.75)CeO3	0
(Eu0.4Hg0.6)ZrO3	0
(Hg0.15Bi0.85)MnO3	0
(Eu0.5Tl0.5)CeO3	0
Sr(Th0.95Sn0.05)O3	0
(Eu0.3Cd0.7)MnO3	0
Ca(Zr0.8Ir0.2)O3	0
(Pr0.3Tl0.7)CeO3	0
Sr(Ru0.6Pb0.4)O3	0
Ca(Mn0.7Pd0.3)O3	0
(Yb0.6Ag0.4)MnO3	0
Ba(Th0.15Ti0.85)O3	0
Ca(Mn0.95Au0.05)O3	0
(Nd0.25Tl0.75)CeO3	0
Pr(Ni0.05Pd0.95)O3	0
(Ba0.7Cd0.3)ZrO3	0
(Pr0.05Dy0.95)MnO3	0
Sr(Ce0.25Ru0.75)O3	0
(Sr0.9Sb0.1)CeO3	0
Eu(Sc0.2Mn0.8)O3	0
(Nd0.3Tl0.7)CeO3	0
Ca(Y0.3Tc0.7)O3	0
Tb(Mg0.15Ru0.85)O3	0
(Ce0.35Ag0.65)MnO3	0
Pr(Mn0.85Be0.15)O3	0
Sr(Cr0.65Sn0.35)O3	0
(Ba0.4Eu0.6)CeO3	0
Sr(Ce0.7Mo0.3)O3	0
(Rb0.5Eu0.5)HfO3	0
Ca(Zr0.05Ti0.95)O3	1
(Nd0.5Tl0.5)CeO3	0
(Rb0.5Hg0.5)NpO3	0
Ba(Th0.8Si0.2)O3	0
(Eu0.75Cd0.25)MnO3	0
(Eu0.85Sn0.15)CrO3	0
(Rb0.5Nd0.5)ThO3	0
(Ba0.75Zn0.25)TiO3	0
(Ba0.7Y0.3)MnO3	0
Ca(Hf0.05Ti0.95)O3	0
(Nd0.9Cd0.1)MnO3	0
(Tb0.25Tl0.75)TiO3	0
(Hg0.2Bi0.8)MnO3	0
(Tm0.8Tl0.2)CrO3	0
Ca(Zr0.9Re0.1)O3	0
(Sm0.3Eu0.7)InO3	0
(Pr0.05Dy0.95)AlO3	0
(Rb0.5Pr0.5)ThO3	0
(Yb0.7Ce0.3)AlO3	0
(Yb0.55Ag0.45)CrO3	0
(Sr0.5Sm0.5)CeO3	0
Ca(Mn0.15Sn0.85)O3	0
Sr(Ru0.2Ir0.8)O3	0
Ca(Sc0.25Mn0.75)O3	0
Nd(Na0.2Pd0.8)O3	0
(Nd0.6Cd0.4)MnO3	0
(Ba0.45Tm0.55)CeO3	0
(Ho0.9Tl0.1)CrO3	0
Nd(Si0.05Ir0.95)O3	0
Ba(Zr0.95Ir0.05)O3	0
(Rb0.25Hg0.75)TaO3	0
(Ba0.45Er0.55)CeO3	0
Ca(Hf0.3Mn0.7)O3	0
Ca(Cr0.95Ni0.05)O3	0
(Tm0.45Pb0.55)MnO3	0
(Eu0.7Cd0.3)MnO3	0
(Ba0.2Ca0.8)HfO3	0
(Ba0.45Ga0.55)CrO3	0
Nd(Ag0.1Ir0.9)O3	0
Eu(Sr0.3Sn0.7)O3	0
(Rb0.5Ce0.5)ThO3	0
Eu(Y0.8Fe0.2)O3	0
Nd(Si0.15Ir0.85)O3	0
(Ho0.25Pb0.75)CrO3	0
(Sm0.3Er0.7)CoO3	0
(Pr0.25Tl0.75)CeO3	0
(K0.4Lu0.6)CeO3	0
(K0.7Ta0.3)CeO3	0
(Eu0.2Ag0.8)MnO3	0
(Ho0.3Pb0.7)CrO3	0
(Pr0.1Tl0.9)CeO3	0
(Ce0.05Sm0.95)InO3	0
Ce(Mn0.85Be0.15)O3	0
(Tm0.2Pb0.8)CrO3	0
(Ho0.75Tl0.25)CrO3	0
(Sm0.2Ag0.8)MnO3	0
(Rb0.45Ti0.55)MnO3	0
(Yb0.2Pb0.8)MnO3	0
La(Ga0.2Au0.8)O3	0
(Nd0.85Zn0.15)MnO3	0
Sr(Sc0.25Mn0.75)O3	0
(Ba0.6Sc0.4)CrO3	0
(K0.4Hg0.6)NpO3	0
(Cs0.15Cd0.85)MnO3	0
(Sr0.5Eu0.5)CeO3	0
Eu(Sc0.1Mn0.9)O3	0
(Sr0.9Ta0.1)CeO3	0
(Sr0.9Tb0.1)MnO3	0
(Y0.25Hg0.75)TiO3	0
(Rb0.5Sm0.5)HfO3	0
Gd(Mn0.85Cu0.15)O3	0
(Y0.3Hg0.7)TiO3	0
Ca(Hf0.55Ti0.45)O3	0
(Nd0.95Sb0.05)CrO3	0
(Eu0.35Hg0.65)MnO3	0
(Ho0.8Tl0.2)CrO3	0
(Sr0.4Cd0.6)HfO3	0
(Rb0.05Ag0.95)PaO3	0
(Y0.3Bi0.7)AlO3	0
(Rb0.6Hg0.4)PaO3	0
(Tm0.25Pb0.75)CrO3	0
Yb(Fe0.6Mo0.4)O3	0
(Y0.8Tl0.2)MnO3	0
Gd(Cr0.55Ni0.45)O3	0
(Sr0.15Hg0.85)CeO3	0
(Sr0.8Y0.2)CeO3	0
(Ca0.6Tb0.4)CrO3	0
(Tb0.95Tl0.05)CrO3	0
Sr(Cr0.9Tc0.1)O3	0
(Ca0.75Tb0.25)CrO3	0
(Sm0.8Cd0.2)MnO3	0
Nd(Cr0.85Pb0.15)O3	0
(Sm0.85Cd0.15)MnO3	0
Tl(Sc0.5Cr0.5)O3	0
Ca(Cr0.55W0.45)O3	0
(Ba0.45Sc0.55)CrO3	0
(Cs0.1Hg0.9)VO3	0
(Ca0.6Tl0.4)TiO3	0
Ca(Zr0.2Ti0.8)O3	0
Ca(Hf0.75Mn0.25)O3	0
Ca(Tl0.1Cr0.9)O3	0
Sm(Ag0.15Ir0.85)O3	0
Sm(Fe0.2Ge0.8)O3	0
Tl(Sc0.75Mn0.25)O3	0
Tb(Mg0.45Ir0.55)O3	0
Pr(Cd0.25Ir0.75)O3	0
(Sr0.05Cd0.95)ZrO3	0
(Ho0.85Tl0.15)CrO3	0
La(Ni0.1Pd0.9)O3	0
(Ca0.3Tb0.7)CrO3	0
(Sm0.3Tl0.7)CeO3	0
(Cs0.15La0.85)CeO3	0
(Rb0.4Ga0.6)MnO3	0
Ca(Cr0.75Os0.25)O3	0
(Ba0.7Sc0.3)MnO3	0
(Sm0.25Tl0.75)CeO3	0
Gd(Co0.1Ir0.9)O3	0
(Sm0.5Tl0.5)CeO3	0
(Er0.9Tl0.1)MnO3	0
(Tm0.85Tl0.15)CrO3	0
Eu(Lu0.8Co0.2)O3	0
Sr(Si0.05Ru0.95)O3	0
(Sr0.9Tb0.1)CrO3	0
Eu(Mn0.55Hg0.45)O3	0
(Y0.05Tl0.95)TiO3	0
Ca(Hf0.1Ti0.9)O3	0
Sr(Ru0.7Pb0.3)O3	0
Ca(Hf0.15Ti0.85)O3	0
(Rb0.3Dy0.7)CeO3	0
(Cs0.15Hg0.85)NpO3	0
(Cs0.2Cd0.8)MnO3	0
(Sm0.7Tl0.3)AlO3	0
(Rb0.4Ce0.6)MnO3	0
(Rb0.25Ce0.75)MnO3	0
(Sr0.9Dy0.1)CrO3	0
Ca(Hf0.2Ti0.8)O3	0
(K0.35Er0.65)CeO3	0
(Rb0.2La0.8)MnO3	0
Sr(Ru0.25Ir0.75)O3	0
Tl(Zr0.95Re0.05)O3	0
Ca(Zr0.15Ti0.85)O3	0
Ca(Cr0.45Os0.55)O3	0
Ba(Zr0.9Ir0.1)O3	0
Ca(Mn0.45Pd0.55)O3	0
Ca(Zr0.1Ti0.9)O3	0
(Sm0.65Cd0.35)MnO3	0
(Sm0.6Cd0.4)MnO3	0
Tl(Sc0.45V0.55)O3	0
(La0.3Eu0.7)InO3	0
(Ba0.95Ca0.05)HfO3	0
(K0.3Y0.7)MnO3	0
Ba(Cr0.6Pb0.4)O3	0
(La0.05Nd0.95)InO3	0
(Sr0.95Sb0.05)CeO3	0
Nd(Ga0.2Au0.8)O3	0
(Sr0.85Y0.15)CeO3	0
(Rb0.35Ce0.65)MnO3	0
(Rb0.6Sb0.4)NpO3	0
Ca(Mn0.9Ga0.1)O3	0
(Ce0.1Ag0.9)MnO3	0
(K0.1Yb0.9)MnO3	0
Gd(Mn0.95Ag0.05)O3	0
(Y0.65Tl0.35)MnO3	0
Ca(Hf0.25Re0.75)O3	0
Gd(Cr0.85Ni0.15)O3	0
(Ca0.8Hf0.2)MnO3	0
(Cs0.05Hg0.95)VO3	0
(Eu0.15Hg0.85)MnO3	0
Sm(Na0.25Mn0.75)O3	0
Yb(Ta0.3Fe0.7)O3	0
Ca(Cr0.6Ir0.4)O3	0
(Sm0.9Cd0.1)MnO3	0
Ca(V0.6Fe0.4)O3	0
(Eu0.65Sn0.35)CrO3	0
Eu(Ti0.35Pb0.65)O3	0
Eu(Sc0.05Mn0.95)O3	0
Ca(Mn0.85Pb0.15)O3	0
Ca(Mn0.8Pd0.2)O3	0
(Rb0.3Yb0.7)MnO3	0
(Sr0.95Ta0.05)CeO3	0
Ca(Pa0.5Fe0.5)O3	0
(Gd0.4Ag0.6)CrO3	0
Ba(Ce0.95Re0.05)O3	0
(Sr0.75Y0.25)CeO3	0
(Cs0.3Sc0.7)CrO3	0
(Tl0.65Pb0.35)FeO3	0
Sr(Si0.3Pb0.7)O3	0
(Eu0.55Sn0.45)CrO3	0
(Dy0.1Pb0.9)CrO3	0
Sr(Ce0.15Ru0.85)O3	0
(Ho0.2Pb0.8)CrO3	0
(Y0.25Tl0.75)TiO3	0
Ba(Re0.05Pb0.95)O3	0
(Er0.75Tl0.25)CrO3	0
(Tl0.75Bi0.25)CeO3	0
(Rb0.65Hg0.35)PaO3	0
Sr(Ru0.35Pb0.65)O3	0
(Ag0.6Bi0.4)CrO3	0
(Ca0.85Hf0.15)MnO3	0
(Ba0.05Hg0.95)HfO3	0
Ca(Hf0.1W0.9)O3	0
Ba(Ti0.25Tc0.75)O3	0
(La0.3Bi0.7)InO3	0
(La0.05Bi0.95)InO3	0
(Gd0.3Dy0.7)FeO3	0
(Sr0.9Tm0.1)CrO3	0
(Ce0.3Gd0.7)InO3	0
Eu(Si0.35Pd0.65)O3	0
(Yb0.05Tl0.95)CeO3	0
Ba(Cr0.55Pb0.45)O3	0
(Ba0.95Pb0.05)ThO3	0
(Rb0.25In0.75)MnO3	0
(Yb0.7La0.3)GaO3	0
(Ca0.9Tb0.1)CrO3	0
Gd(Co0.05Ir0.95)O3	0
(Rb0.25Yb0.75)MnO3	0
(Sm0.05Eu0.95)InO3	0
(Ce0.05Eu0.95)InO3	0
Ca(Hf0.25Mn0.75)O3	0
Pr(Ni0.1Pd0.9)O3	0
(Gd0.5Hg0.5)TiO3	0
Ce(Tl0.15Cr0.85)O3	0
(Sr0.55Cd0.45)ReO3	0
Ca(V0.65Fe0.35)O3	0
(Sr0.9Ho0.1)CrO3	0
(K0.35Y0.65)MnO3	0
(Sr0.6Cd0.4)ReO3	0
Gd(Mg0.25Ru0.75)O3	0
Ca(Cr0.7Ir0.3)O3	0
Ca(Cr0.65Ir0.35)O3	0
(Ca0.95Hg0.05)TiO3	0
(Ce0.35Tl0.65)HfO3	0
(Rb0.2Pr0.8)MnO3	0
(Tm0.1Pb0.9)MnO3	0
(Cs0.4Ga0.6)MnO3	0
Gd(Mn0.05Ir0.95)O3	0
(Sr0.9Lu0.1)CrO3	0
Ca(Mn0.5Pd0.5)O3	0
Ca(Zr0.5Ti0.5)O3	0
(Rb0.3Ho0.7)CeO3	0
(Sr0.5Cd0.5)ReO3	0
(Ba0.45Sb0.55)CrO3	0
Ca(V0.55Sb0.45)O3	0
(Gd0.45Hg0.55)TiO3	0
Ca(Mn0.95Ga0.05)O3	0
(Pr0.35Tl0.65)HfO3	0
(Sr0.45Cd0.55)ReO3	0
(Ba0.85Zn0.15)ZrO3	0
(Tb0.4Pb0.6)CrO3	0
Sr(Ti0.1Cr0.9)O3	0
(Nd0.3Gd0.7)InO3	0
Ca(V0.75Ag0.25)O3	0
Ca(Zr0.7Mn0.3)O3	0
(Sr0.9Er0.1)CrO3	0
(La0.3Sm0.7)InO3	0
(Rb0.15Ag0.85)PaO3	0
Ca(Cr0.75Ir0.25)O3	0
Ba(Zr0.85Ir0.15)O3	0
(Lu0.3Pb0.7)CrO3	0
(Cs0.2Nd0.8)CeO3	0
(Gd0.3Hg0.7)TiO3	0
Ba(Ta0.5Au0.5)O3	0
(Ba0.4Cd0.6)ZrO3	0
(Nd0.1Tl0.9)CeO3	0
(Ba0.2Sr0.8)ReO3	0
(Gd0.25Hg0.75)TiO3	0
Ba(Er0.5V0.5)O3	0
(Eu0.2Hg0.8)MnO3	0
(Ce0.3Cd0.7)MnO3	0
Sr(Mn0.45Hg0.55)O3	0
(Gd0.05Hg0.95)TiO3	0
Sm(Be0.05Pd0.95)O3	0
(Ba0.9Zn0.1)ZrO3	0
Pr(Mn0.65Hg0.35)O3	0
(Rb0.5Sb0.5)TiO3	0
(Gd0.4Hg0.6)TiO3	0
(Sr0.9In0.1)CeO3	0
(Ca0.6Dy0.4)CrO3	0
(Ba0.95In0.05)CeO3	0
(Er0.3Pb0.7)CrO3	0
(Ce0.25Cd0.75)MnO3	0
Ca(Cr0.6Os0.4)O3	0
(Rb0.5Gd0.5)HfO3	0
(Gd0.2Hg0.8)TiO3	0
(Sr0.65Hg0.35)CrO3	0
(Sr0.6Hg0.4)CrO3	0
Ba(Nb0.7Hg0.3)O3	0
(Rb0.1Ag0.9)PaO3	0
Ca(Zr0.7Os0.3)O3	0
(K0.75Nb0.25)CeO3	0
(Ce0.15Tl0.85)HfO3	0
Sr(Ru0.3Ir0.7)O3	0
(Cs0.15Bi0.85)CeO3	0
Yb(Ta0.25Fe0.75)O3	0
(Ce0.45Tl0.55)HfO3	0
(Sr0.4Cd0.6)ReO3	0
(Y0.75Tl0.25)MnO3	0
(Er0.25Pb0.75)CrO3	0
(K0.5Bi0.5)ThO3	0
Ca(Mn0.95Pd0.05)O3	0
Eu(Tm0.8Cr0.2)O3	0
(Sm0.7Cd0.3)MnO3	0
Gd(Mn0.65Cu0.35)O3	0
(Er0.8Tl0.2)CrO3	0
(Y0.7Tl0.3)MnO3	0
(Ce0.25Tl0.75)HfO3	0
(Sr0.9Cd0.1)ReO3	0
(Pr0.15Tl0.85)HfO3	0
(Pr0.45Tl0.55)HfO3	0
(Ca0.9Hg0.1)TiO3	0
(Ca0.85Hg0.15)TiO3	0
(Sm0.75Cd0.25)MnO3	0
(Gd0.15Hg0.85)TiO3	0
(Nd0.05Eu0.95)InO3	0
(Sr0.35Cd0.65)ReO3	0
(Ca0.8Hg0.2)TiO3	0
Eu(Ho0.8Co0.2)O3	0
(Er0.45Pb0.55)MnO3	0
(K0.15Pr0.85)CrO3	0
Ba(Mn0.4Tl0.6)O3	0
Nd(Eu0.15Mn0.85)O3	0
(Cs0.5Lu0.5)ThO3	0
Ba(Ti0.45W0.55)O3	0
(Ca0.75Hg0.25)TiO3	0
Ca(Sc0.3Mn0.7)O3	0
Sr(Si0.25Pb0.75)O3	0
Sr(Ru0.45Ir0.55)O3	0
(Rb0.55Sb0.45)TiO3	0
(Ca0.7Hg0.3)TiO3	0
(Cs0.15Yb0.85)CrO3	0
Yb(Mg0.5Mo0.5)O3	0
Sr(Ru0.4Ir0.6)O3	0
(Ca0.55Hg0.45)TiO3	0
(Rb0.55Pb0.45)CeO3	0
(La0.3Nd0.7)InO3	0
(Ca0.65Hg0.35)TiO3	0
(Ca0.6Hg0.4)TiO3	0
(Ce0.35Pb0.65)AlO3	0
Ca(Tl0.35V0.65)O3	0
Gd(Mn0.65Zn0.35)O3	0
Sr(Ru0.35Ir0.65)O3	0
(Yb0.45Tl0.55)CeO3	0
K(U0.8Tl0.2)O3	0
Sr(Mn0.65V0.35)O3	0
(Rb0.2Bi0.8)MnO3	0
(K0.7Sb0.3)CeO3	0
(Pr0.7Hg0.3)CrO3	0
(Ca0.75Dy0.25)CrO3	0
(Cs0.5Tb0.5)HfO3	0
(Eu0.85Hg0.15)CrO3	0
Ca(Cr0.85Ir0.15)O3	0
(Tm0.15Pb0.85)CrO3	0
(Pr0.85Hg0.15)CrO3	0
(Ce0.75Hg0.25)CrO3	0
(K0.15Ce0.85)CrO3	0
Ba(Hf0.05Ti0.95)O3	1
Sr(Si0.35Pb0.65)O3	0
Ca(Hf0.15W0.85)O3	0
Ce(Ga0.2Au0.8)O3	0
(La0.05Ce0.95)InO3	0
(Sr0.3Cd0.7)ReO3	0
(Ca0.45Dy0.55)CrO3	0
Sm(Ti0.6Hg0.4)O3	0
(Ce0.7Hg0.3)CrO3	0
Sr(Sn0.9Ru0.1)O3	0
(Sr0.85Cd0.15)ReO3	0
(Yb0.25Tl0.75)CeO3	0
(Bi0.7Sb0.3)FeO3	0
Ca(Mn0.55Pd0.45)O3	0
Sm(Ag0.2Ir0.8)O3	0
Ba(Mn0.2Pb0.8)O3	0
(K0.05Tl0.95)TiO3	0
(Rb0.5Dy0.5)TiO3	0
(Gd0.35Hg0.65)TiO3	0
(Lu0.4Pb0.6)MnO3	0
(Tb0.1Pb0.9)CrO3	0
(Nd0.7Hg0.3)CrO3	0
(Pr0.5Ag0.5)MnO3	0
Sr(Ce0.1Ru0.9)O3	0
Gd(Mn0.1Ir0.9)O3	0
Sr(Ce0.85Si0.15)O3	0
(K0.65Ce0.35)ThO3	0
Sr(Ru0.6Ir0.4)O3	0
(Ce0.5Ag0.5)MnO3	0
(Ba0.65Cd0.35)ZrO3	0
(Sr0.65Cd0.35)ReO3	0
Sr(Ru0.5Ir0.5)O3	0
(K0.1Tl0.9)TiO3	0
Sr(Ru0.65Ir0.35)O3	0
(Ce0.05Dy0.95)MnO3	0
(Rb0.1La0.9)MnO3	0
(Ba0.35Cd0.65)ZrO3	0
Sr(Ru0.55Ir0.45)O3	0
(Sr0.2Cd0.8)ReO3	0
La(Cr0.2In0.8)O3	0
Ce(Co0.05Pd0.95)O3	0
(Nd0.85Hg0.15)CrO3	0
(Rb0.5Ga0.5)TiO3	0
Eu(Mn0.65Hg0.35)O3	0
(Ce0.4Tl0.6)HfO3	0
Ca(Cr0.05Pd0.95)O3	0
(Rb0.5Tb0.5)TiO3	0
Sr(Ru0.7Ir0.3)O3	0
Sr(Ru0.75Ir0.25)O3	0
Sm(Si0.05Ir0.95)O3	0
(Cs0.5Nd0.5)HfO3	0
(Sr0.15Cd0.85)ReO3	0
(Cs0.55Sb0.45)TiO3	0
(Sr0.25Cd0.75)ReO3	0
Ca(Hf0.5Ti0.5)O3	0
Ba(Re0.15Pb0.85)O3	0
(Ba0.95Zn0.05)ZrO3	0
(Ho0.1Pb0.9)MnO3	0
Sr(Ru0.95Ir0.05)O3	0
Tl(Sc0.75Tc0.25)O3	0
Ba(Th0.75Si0.25)O3	0
(Ho0.15Pb0.85)CrO3	0
Ca(Hf0.6Ti0.4)O3	0
(La0.05Pr0.95)InO3	0
Eu(Cr0.85Ge0.15)O3	0
Ca(V0.4Pd0.6)O3	0
(Sr0.8Cd0.2)ReO3	0
(Lu0.2Pb0.8)CrO3	0
Eu(Y0.8Co0.2)O3	0
Gd(Mg0.15Cr0.85)O3	0
Sr(Ru0.8Ir0.2)O3	0
(Ca0.9Dy0.1)CrO3	0
(Ce0.65Hg0.35)CrO3	0
(Ce0.6Hg0.4)CrO3	0
La(Cu0.05Ru0.95)O3	0
(Sr0.1Hg0.9)CeO3	0
Sr(Re0.25Pb0.75)O3	0
(Sr0.75Cd0.25)ReO3	0
Ca(Hf0.3Re0.7)O3	0
Sr(Hf0.05Th0.95)O3	0
Yb(Mg0.55W0.45)O3	0
(Pr0.65Hg0.35)CrO3	0
(Pr0.6Hg0.4)CrO3	0
Yb(Mg0.5W0.5)O3	0
Sr(Ta0.75Hg0.25)O3	0
Ca(Cr0.9Ir0.1)O3	0
(Tl0.95Bi0.05)CeO3	0
(Pr0.7Sb0.3)FeO3	0
(Cs0.2Hg0.8)PaO3	0
(Rb0.2Nd0.8)MnO3	0
Sr(Ru0.9Ir0.1)O3	0
(Ce0.15Hg0.85)CrO3	0
(Ba0.95Sc0.05)CeO3	0
(K0.3Sc0.7)CrO3	0
Ca(Mn0.9Pd0.1)O3	0
Sr(Ru0.85Ir0.15)O3	0
Sm(Mn0.2Ge0.8)O3	0
Ca(Cr0.75Ag0.25)O3	0
(Er0.85Tl0.15)CrO3	0
Ba(Ce0.5Mn0.5)O3	0
(Sr0.1Ca0.9)ZrO3	0
Sm(Mn0.25Ge0.75)O3	0
Sr(Mn0.6V0.4)O3	0
(Ca0.5Hg0.5)TiO3	0
(Sc0.05Bi0.95)CrO3	0
(Lu0.25Pb0.75)CrO3	0
(Sr0.9Y0.1)MnO3	0
Ca(Zr0.75Os0.25)O3	0
(Ce0.25Hg0.75)CrO3	0
(Nd0.6Hg0.4)CrO3	0
(K0.45Tl0.55)CeO3	0
(Ca0.45Hg0.55)TiO3	0
(Ca0.4Hg0.6)TiO3	0
(Ca0.35Hg0.65)TiO3	0
(Tm0.1Pb0.9)CrO3	0
(Gd0.55Ag0.45)CrO3	0
Eu(Mo0.45Pd0.55)O3	0
Sm(Ga0.2Au0.8)O3	0
La(In0.8Co0.2)O3	0
(Ce0.3Hg0.7)CrO3	0
Ca(Pa0.45Mn0.55)O3	0
(K0.45Hg0.55)TaO3	0
(K0.4Hg0.6)TaO3	0
(Rb0.3Er0.7)CeO3	0
(Sr0.7Cd0.3)ReO3	0
(Ca0.1Hg0.9)TiO3	0
(Er0.2Pb0.8)CrO3	0
(Rb0.7Sb0.3)NpO3	0
(Ce0.7Sb0.3)FeO3	0
Ca(Zr0.45Ti0.55)O3	0
Yb(Fe0.6W0.4)O3	0
(K0.2Tl0.8)CeO3	0
(Gd0.05Hg0.95)MnO3	0
(Pr0.45Hg0.55)CrO3	0
(Eu0.75Zn0.25)MnO3	0
(Rb0.55Hg0.45)NpO3	0
(Ca0.15Hg0.85)TiO3	0
(Ca0.2Hg0.8)TiO3	0
(Ca0.25Hg0.75)TiO3	0
(Ca0.3Hg0.7)TiO3	0
(K0.55Ce0.45)ThO3	0
(K0.05Hg0.95)VO3	0
Ba(Zr0.8Pd0.2)O3	0
Ca(Zr0.05Sn0.95)O3	0
(Sr0.7Y0.3)CeO3	0
(Pr0.55Hg0.45)CrO3	0
(Nd0.45Hg0.55)CrO3	0
(Nd0.45Tl0.55)HfO3	0
(Ca0.05Hg0.95)TiO3	0
Sr(Mo0.35Pb0.65)O3	0
(Rb0.2Ag0.8)PaO3	0
(Pr0.45Ag0.55)MnO3	0
(Nd0.55Hg0.45)CrO3	0
Sm(Cr0.45Sn0.55)O3	0
Sr(Ce0.75Si0.25)O3	0
Nd(Cr0.45Sn0.55)O3	0
(Nd0.35Hg0.65)CrO3	0
Ca(Zr0.95Ir0.05)O3	0
(Ce0.2Hg0.8)CrO3	0
Ba(Ce0.8Re0.2)O3	0
(Nd0.65Hg0.35)CrO3	0
(Cs0.5Dy0.5)HfO3	0
Sr(Ce0.2Ru0.8)O3	0
Sr(Yb0.35Mn0.65)O3	0
(Ba0.3La0.7)CeO3	0
(Ce0.45Ag0.55)MnO3	0
(Gd0.1Hg0.9)TiO3	0
Nd(Cd0.45Ir0.55)O3	0
(Nd0.4Hg0.6)CrO3	0
Gd(Mg0.45Ru0.55)O3	0
(Eu0.8Cd0.2)MnO3	0
(Eu0.85Cd0.15)MnO3	0
(Yb0.7Ce0.3)CrO3	0
(Dy0.4Pb0.6)CrO3	0
(Rb0.75Ta0.25)ThO3	0
(Yb0.65Ag0.35)MnO3	0
Ca(V0.65Sb0.35)O3	0
(K0.5La0.5)ThO3	0
(Sr0.6Ga0.4)MnO3	0
(Lu0.75Tl0.25)CrO3	0
Tl(Zr0.9Re0.1)O3	0
Ca(Zr0.55Ti0.45)O3	0
(Dy0.55Pb0.45)MnO3	0
(Ba0.9Sc0.1)CeO3	0
Ba(Re0.1Pb0.9)O3	0
(Sr0.7Ga0.3)MnO3	0
Sr(Ti0.8Ge0.2)O3	0
Sr(Ce0.95Mo0.05)O3	0
(Cs0.15Pr0.85)CeO3	0
Tb(Mg0.25Ru0.75)O3	0
(Ba0.55Tl0.45)CeO3	0
(Eu0.1Hg0.9)MnO3	0
Sm(Cd0.45Ir0.55)O3	0
(Y0.6Tl0.4)MnO3	0
(Lu0.8Tl0.2)CrO3	0
(Yb0.55Tl0.45)MnO3	0
(Rb0.4Y0.6)CeO3	0
(Sr0.05Hg0.95)CeO3	0
(Rb0.45Zn0.55)MnO3	0
(Sm0.6Hg0.4)CrO3	0
Sr(Ce0.05Ru0.95)O3	0
(K0.65Hf0.35)CeO3	0
(La0.3Gd0.7)InO3	0
(Sm0.7Hg0.3)CrO3	0
Gd(Sr0.05Ir0.95)O3	0
Sr(La0.5Np0.5)O3	0
Gd(Mn0.85Ag0.15)O3	0
Ba(Pa0.5In0.5)O3	0
(Sm0.65Hg0.35)CrO3	0
(Rb0.5Pb0.5)CeO3	0
(Ce0.35Hg0.65)CrO3	0
(Rb0.5Zn0.5)MnO3	0
(Rb0.5Ho0.5)TiO3	0
(Y0.85Pb0.15)CrO3	0
(Cs0.4Hg0.6)TaO3	0
(Cs0.25Lu0.75)CeO3	0
Nd(Si0.3Ir0.7)O3	0
(K0.6Nb0.4)MnO3	0
(Pr0.35Hg0.65)CrO3	0
Tb(In0.2Ir0.8)O3	0
Ca(Cr0.5Cu0.5)O3	0
(Sr0.5Gd0.5)CeO3	0
(Rb0.4Ti0.6)MnO3	0
(Y0.85Tl0.15)MnO3	0
Eu(Mo0.5Pd0.5)O3	0
(Sm0.35Hg0.65)CrO3	0
(Pr0.2Hg0.8)CrO3	0
(Pr0.15Hg0.85)CrO3	0
(Pr0.25Hg0.75)CrO3	0
Eu(Sn0.75Pb0.25)O3	0
(Cs0.3Ce0.7)TlO3	0
(K0.15Tl0.85)CeO3	0
(Ce0.1Hg0.9)CrO3	0
Pr(Cr0.45Si0.55)O3	0
(Ce0.4Hg0.6)CrO3	0
Sm(Fe0.15Ge0.85)O3	0
(K0.6Ce0.4)ThO3	0
(Tl0.9Bi0.1)CeO3	0
Sr(Th0.85Ru0.15)O3	0
(Pr0.3Hg0.7)CrO3	0
(Nd0.1Hg0.9)CrO3	0
Sr(Ce0.8Si0.2)O3	0
Gd(Mn0.75Zn0.25)O3	0
