CollectionCode	HMS	StructuredFormula	StructureType	Authors	CellParameter	CellVolume	FormulaWeight	Temperature	PublicationYear	Quality	A1	A1_frac	A2	A2_frac	B1	B1_frac	B2	B2_frac	O	O_frac	a	b	c	alpha	beta	gamma	SpaceGroupNum	CrystalClass	atom_numA1	atom_numA2	atom_numB1	atom_numB2	atom_numO	mend_numA1	mend_numA2	mend_numB1	mend_numB2	mend_numO	atomic_rA1	atomic_rA2	atomic_rB1	atomic_rB2	atomic_rO	A1_X	A2_X	B1_X	B2_X	O_X	M_A1	M_A2	M_B1	M_B2	M_O	V_A1	V_A2	V_B1	V_B2	V_O	therm_con_A1	therm_con_A2	therm_con_B1	therm_con_B2	therm_con_O	polarizability_A1	polarizability_A2	polarizability_B1	polarizability_B2	polarizability_O	lattice_const_A1	lattice_const_A2	lattice_const_B1	lattice_const_B2	lattice_const_O	Row_A1	Row_A2	Row_B1	Row_B2	Row_O	Group_A1	Group_A2	Group_B1	Group_B2	Group_O	nA	nB	nO	rA_avg	rB_avg	rO	rA/rB	rA/rO	rB/rO	rA-rB	Goldschmidt_TF	SISSO_1	SISSO_2	SISSO_3	SISSO_4	SISSO_5	SISSO_6	SISSO_7	SISSO_8	SISSO_9	SISSO_10	is_perovskite
40265	P n n 2	Li2Sn(TeO6)	Li2TiTeO6	Choisnet, J.; Rulmont, A.; Tarte, P.	5.192(2) 4.927(2) 8.513(5) 90 90 90	217.77	356.162	293	1989	-1	Li	1	_	0	Sn	0.5	Te	0.5	O	3	5.192	4.927	8.513	90	90	90	34	orthorhombic	3	0	50	52	8	12	0	83	92	101	1.45	0	1.45	1.4	0.6	0.98	0	1.96	2.1	3.44	6.941	0	118.71	127.6	15.9994	13.02	0	16.29	20.46	17.36	85	0	67	3	0.02658	164.1125	0	53	38	5.3	3.49	0	5.82	4.45	6.83	2	0	5	5	2	1	0	14	16	16	1	5	-2	0.9	0.765	1.26	1.1764705882	0.7142857143	0.6071428571	0.135	0.7542472333	47.991375	24.53	2.47	0.0008969907	36.57	165.0710294118	165.690276645	167.105212991	-0.645453866	1.1248039216	0
80423	P m n 21	(CsTa)B2O6	CsNbOB2O5	Akella, A.; Keszler, D.A.	7.5479(9) 3.9064(4) 9.7713(9) 90 90 90	288.11	431.476	293	1995	10	Cs	0.5	Ta	0.5	B	1	_	0	O	3	7.5479	3.9064	9.7713	90	90	90	31	orthorhombic	55	73	5	0	8	8	52	86	0	101	2.6	1.45	0.85	0	0.6	0.79	1.5	2.04	0	3.44	132.9054519	180.94788	10.811	0	15.9994	70.94	10.85	4.39	0	17.36	36	57	27	0	0.02658	400.9	74	20.5	0	5.3	6.05	3.31	8.73	0	6.83	6	6	2	0	2	1	5	13	0	16	3	3	-2	1.295	0.41	1.26	3.1585365854	1.0277777778	0.3253968254	0.885	1.0818310335	0.884	66.04	7.35	0.005078125	55.08	404.6264634146	404.8232944481	407.6512804051	-0.3447126807	2.3985365854	0
262046	P 1	Mn2Li(TeO6)	LiMn2TeO6	Pospelov, A.A.; Nalbandyan, V.B.; Serikova, E.I.; Medvedev, B.S.; Evstigneeva, M.A.; Ni, E.V.; Lukov, V.V.	5.1077(1) 8.5707(1) 5.0589(1) 92.515(1) 92.092(2) 89.818(2)	221.1	340.413	293	2011	10	Mn	1	_	0	Li	0.5	Te	0.5	O	3	5.1077	8.5707	5.0589	92.515	92.092	89.818	1	triclinic	25	0	3	52	8	60	0	12	92	101	1.4	0	1.45	1.4	0.6	1.55	0	0.98	2.1	3.44	54.938045	0	6.941	127.6	15.9994	7.35	0	13.02	20.46	17.36	7.8	0	85	3	0.02658	68	0	164.1125	38	5.3	8.89	0	3.49	4.45	6.83	4	0	2	5	2	7	0	1	16	16	2.5	3.5	-2	0.765	0.8	1.26	0.95625	0.6071428571	0.6349206349	-0.035	0.695092831	160.3885	154.3625	4.83	7.40740740740741E-06	154.3825	71.00875	71.738842831	72.992712991	-0.7513275842	1.0079166667	0
203033	P n c n	(Li0.4H0.6)SbO3	LiSbO3	Fourquet, J.L.; Gillet, P.A.; Le Bail, A.	4.7260(5) 8.659(1) 5.2306(6) 90 90 90	214.05	173.1274	293	1989	-1	Li	0.4	H	0.6	Sb	1	_	0	O	3	4.726	8.659	5.2306	90	90	90	52	orthorhombic	3	1	51	0	8	12	103	88	0	101	1.45	0.25	1.45	0	0.6	0.98	2.2	2.05	0	3.44	6.941	1.00794	121.76	0	15.9994	13.02	11.42	18.19	0	17.36	85	0.1805	24	0	0.02658	164.1125	4.50711	43	0	5.3	3.49	3.75	4.51	0	6.83	2	1	5	0	2	1	1	15	0	16	1	5	-2	0.336	0.74	1.26	0.4540540541	0.2666666667	0.5873015873	-0.404	0.5642712114	37.901375	13.53	2.38	0.0008391204	26.48	165.2544459459	166.0022828427	167.105212991	-0.7616452477	0.9413873874	0
1526	P b c a	(Co0.224Mg0.776)(SiO3)	Pyroxene#MgSiO3	Hawthorne, F.C.; Ito, J.	18.2330(70) 8.836(6) 5.188(3) 90 90 90	835.82	108.1479	293	1978		Co	0.224	Mg	0.776	Si	1	_	0	O	3	18.233	8.836	5.188	90	90	90	61	orthorhombic	27	12	14	0	8	64	73	85	0	101	1.35	1.5	1.1	0	0.6	1.88	1.31	1.9	0	3.44	58.933195	24.305	28.0855	0	15.9994	6.67	14	12.06	0	17.36	100	160	150	0	0.02658	55	71.2	37.3	0	5.3	2.51	3.21	5.43	0	6.83	4	3	3	0	2	9	2	14	0	16	2	4	-2	0.84432	0.54	1.26	1.5635555556	0.6700952381	0.4285714286	0.30432	0.8266549677	32.939625	15.28	5.33	5.14984130859375E-06	27.38	57.7407644444	58.2630994121	59.8912073601	-0.6617153841	1.2748605556	0
1527	P b c a	(Mg0.925Mn0.075)(SiO3)	Pyroxene#MgSiO3	Hawthorne, F.C.; Ito, J.	18.2700(60) 8.833(6) 5.195(3) 90 90 90	838.36	102.6903	293	1978		Mg	0.925	Mn	0.075	Si	1	_	0	O	3	18.27	8.833	5.195	90	90	90	61	orthorhombic	12	25	14	0	8	73	60	85	0	101	1.5	1.4	1.1	0	0.6	1.31	1.55	1.9	0	3.44	24.305	54.938045	28.0855	0	15.9994	14	7.35	12.06	0	17.36	160	7.8	150	0	0.02658	71.2	68	37.3	0	5.3	3.21	8.89	5.43	0	6.83	3	4	3	0	2	2	7	14	0	16	2	4	-2	0.85625	0.54	1.26	1.5856481481	0.6795634921	0.4285714286	0.31625	0.8313415143	32.025	7.8	3.91	3.85587262253321E-06	19.9	72.9306018519	73.4456933661	75.0912073601	-0.6601865775	1.2830967783	0
2197	C 1 2/c 1	Na(V0.66P0.34)O3	Pyroxene#CaMg(SiO3)2	Idler, K.L.; Calvo, C.; Ng, H.N.	10.421(1) 9.475(1) 5.715(1) 90 107.62(1) 90	537.82	115.1372	293	1978		Na	1	_	0	V	0.66	P	0.34	O	3	10.421	9.475	5.715	90	107.62	90	15	monoclinic	11	0	23	15	8	11	0	54	90	101	1.8	0	1.35	1	0.6	0.93	0	1.63	2.19	3.44	22.98976928	0	50.9415	30.973762	15.9994	23.78	0	8.32	17.02	17.36	140	0	31	0.236	0.02658	162.7	0	87	25	5.3	4.23	0	3.02	7.17	6.83	3	0	4	3	2	1	0	5	15	16	1	5	-2	1.16	18.1288	1.26	0.0639865849	0.9206349206	14.3879365079	-16.9688	0.0882570562	79.538	56.42	4.1	0.0011750563	59.79	148.6672134151	165.6757295287	166.6757233578	-0.9051987825	17.1236956758	0
9848	P b c a	(Mg1.78Fe.22)Si2O6	Pyroxene#MgSiO3	Schubert, G.	18.2380(80) 8.828(5) 5.184(5) 90 90 90	834.65	207.7248	293	1972		Mg	0.89	Fe	0.11	Si	1	_	0	O	3	18.238	8.828	5.184	90	90	90	61	orthorhombic	12	26	14	0	8	73	61	85	0	101	1.5	1.4	1.1	0	0.6	1.31	1.83	1.9	0	3.44	24.305	55.845	28.0855	0	15.9994	14	7.09	12.06	0	17.36	160	80	150	0	0.02658	71.2	62	37.3	0	5.3	3.21	2.87	5.43	0	6.83	3	4	3	0	2	2	8	14	0	16	2	4	-2	0.8479	0.54	1.26	1.5701851852	0.6729365079	0.4285714286	0.3079	0.8280613245	32.025	7.8	3.91	3.85587262253321E-06	19.9	72.9377148148	73.4578761393	75.0912073601	-0.6626064703	1.2759838153	0
10114	C 1 2/c 1	(Fe1.5Ca0.5)(SiO3)2	Pyroxene#CaMg(SiO3)2	Ohashi, Y.; Burnham, C.W.; Finger, L.W.	9.781(2) 9.072(2) 5.246(2) 90 106.55(2) 90	446.21	255.981	293	1975		Fe	0.75	Ca	0.25	Si	1	_	0	O	3	9.781	9.072	5.246	90	106.55	90	15	monoclinic	26	20	14	0	8	61	16	85	0	101	1.4	1.8	1.1	0	0.6	1.83	1	1.9	0	3.44	55.845	40.078	28.0855	0	15.9994	7.09	26.2	12.06	0	17.36	80	200	150	0	0.02658	62	160.8	37.3	0	5.3	2.87	5.58	5.43	0	6.83	4	4	3	0	2	8	2	14	0	16	2	4	-2	0.8475	0.54	1.26	1.5694444444	0.6726190476	0.4285714286	0.3075	0.8279041896	32.656	14.81	5.33	6.1679171384389E-06	26.91	64.7380555556	65.2584597452	66.8912073601	-0.6600273984	1.2783378871	0
10115	C 1 2/c 1	(Fe1.6Ca0.4)(SiO3)2	Pyroxene#CaMg(SiO3)2	Ohashi, Y.; Burnham, C.W.; Finger, L.W.	9.760(6) 9.057(8) 5.234(3) 90 106.47(5) 90	443.68	257.558	293	1975		Fe	0.8	Ca	0.2	Si	1	_	0	O	3	9.76	9.057	5.234	90	106.47	90	15	monoclinic	26	20	14	0	8	61	16	85	0	101	1.4	1.8	1.1	0	0.6	1.83	1	1.9	0	3.44	55.845	40.078	28.0855	0	15.9994	7.09	26.2	12.06	0	17.36	80	200	150	0	0.02658	62	160.8	37.3	0	5.3	2.87	5.58	5.43	0	6.83	4	4	3	0	2	8	2	14	0	16	2	4	-2	0.828	0.54	1.26	1.5333333333	0.6571428571	0.4285714286	0.288	0.8202438662	32.656	14.81	5.33	6.1679171384389E-06	26.91	64.7546666667	65.2869105328	66.8912073601	-0.6656494426	1.261726776	0
10405	R -3 c H	(Mg0.1Ca0.9)CO3	Calcite#CaCO3(hR10)	Althoff, P.L.	4.941(2) 4.941(2) 16.8540(20) 90 90 120	356.34	98.511	293	1977		Mg	0.1	Ca	0.9	C	1	_	0	O	3	4.941	4.941	16.854	90	90	120	167	trigonal	12	20	6	0	8	73	16	95	0	101	1.5	1.8	0.7	0	0.6	1.31	1	2.55	0	3.44	24.305	40.078	12.0107	0	15.9994	14	26.2	5.29	0	17.36	160	200	140	0	0.02658	71.2	160.8	11.3	0	5.3	3.21	5.58	3.57	0	6.83	3	4	2	0	2	2	2	14	0	16	2	4	-2	1.112	0.3	1.26	3.7066666667	0.8825396825	0.2380952381	0.812	1.0751649263	5.375	12.8	3.26	3.85587262253321E-06	6.75	71.3053333333	71.5684982596	74.8442176872	-0.4618885391	2.9083652968	0
14263	C 1 2/c 1	(NaSc)(Si2O6)	Pyroxene#CaMg(SiO3)2	Hawthorne, F.C.; Grundy, H.D.	9.8438(4) 9.0439(4) 5.3540(2) 90 107.215(2) 90	455.29	220.116	293	1973		Na	0.5	Sc	0.5	Si	1	_	0	O	3	9.8438	9.0439	5.354	90	107.215	90	15	monoclinic	11	21	14	0	8	11	19	85	0	101	1.8	1.6	1.1	0	0.6	0.93	1.36	1.9	0	3.44	22.98976928	44.955912	28.0855	0	15.9994	23.78	15	12.06	0	17.36	140	16	150	0	0.02658	162.7	97	37.3	0	5.3	4.23	3.31	5.43	0	6.83	3	4	3	0	2	1	3	14	0	16	2	4	-2	1.0225	0.54	1.26	1.8935185185	0.8115079365	0.4285714286	0.4825	0.8966506823	29.568	2.28	3.83	0.0013523666	9.82	164.2889814815	164.7031321637	166.5912073601	-0.5333209966	1.5019276094	0
20559	C 1 2/c 1	(Na.15Li1.85)V2O6	Pyroxene#CaMg(SiO3)2	Bubnova, R.S.; Filatov, S.K.; Rozhdestvenskaya, I.V.; Gronin, V.S.; Zonn, Z.N.	10.160(4) 8.471(3) 5.879(2) 90 110.21(3) 90	474.83	214.1597	293	1982		Na	0.075	Li	0.925	V	1	_	0	O	3	10.16	8.471	5.879	90	110.21	90	15	monoclinic	11	3	23	0	8	11	12	54	0	101	1.8	1.45	1.35	0	0.6	0.93	0.98	1.63	0	3.44	22.98976928	6.941	50.9415	0	15.9994	23.78	13.02	8.32	0	17.36	140	85	31	0	0.02658	162.7	164.1125	87	0	5.3	4.23	3.49	3.02	0	6.83	3	2	4	0	2	1	1	5	0	16	1	5	-2	0.9195	0.68	1.26	1.3522058824	0.7297619048	0.5396825397	0.2395	0.7944016647	79.538	56.42	4.1	0.0013523666	59.79	164.5872941176	165.1421957824	166.6757233578	-0.6098026795	1.2036149733	0
30894	P 1 21/c 1	(Mg0.985Fe0.015)(SiO3)	Pyroxene(LT)#MgSiO3	Pannhorst, W.	9.652(3) 8.868(2) 5.194(2) 90 108.48(2) 90	421.65	100.8661	623	1984		Mg	0.985	Fe	0.015	Si	1	_	0	O	3	9.652	8.868	5.194	90	108.48	90	14	monoclinic	12	26	14	0	8	73	61	85	0	101	1.5	1.4	1.1	0	0.6	1.31	1.83	1.9	0	3.44	24.305	55.845	28.0855	0	15.9994	14	7.09	12.06	0	17.36	160	80	150	0	0.02658	71.2	62	37.3	0	5.3	3.21	2.87	5.43	0	6.83	3	4	3	0	2	2	8	14	0	16	2	4	-2	0.85835	0.54	1.26	1.589537037	0.6812301587	0.4285714286	0.31835	0.8321664722	32.025	7.8	3.91	3.85587262253321E-06	19.9	72.928812963	73.4426294351	75.0912073601	-0.6595768396	1.2848856672	0
34161	P 1 21/c 1	Mg0.916Ca0.084(SiO3)	Pyroxene(LT)#MgSiO3	Ohashi, Y.; Finger, L.W.	9.657(1) 8.846(2) 5.208(1) 90 108.33(1) 90	422.32	101.7177	293	1976		Mg	0.916	Ca	0.084	Si	1	_	0	O	3	9.657	8.846	5.208	90	108.33	90	14	monoclinic	12	20	14	0	8	73	16	85	0	101	1.5	1.8	1.1	0	0.6	1.31	1	1.9	0	3.44	24.305	40.078	28.0855	0	15.9994	14	26.2	12.06	0	17.36	160	200	150	0	0.02658	71.2	160.8	37.3	0	5.3	3.21	5.58	5.43	0	6.83	3	4	3	0	2	2	2	14	0	16	2	4	-2	0.88352	0.54	1.26	1.6361481481	0.7012063492	0.4285714286	0.34352	0.842054182	32.025	7.8	3.91	3.85587262253321E-06	19.9	72.9073718519	73.4059060339	75.0912073601	-0.652233156	1.3063267783	0
34162	P 1 21/c 1	Mg0.944Ca0.056(SiO3)	Pyroxene(LT)#MgSiO3	Ohashi, Y.; Finger, L.W.	9.639(1) 8.835(1) 5.191(1) 90 108.39(1) 90	419.49	101.2761	293	1976		Mg	0.944	Ca	0.056	Si	1	_	0	O	3	9.639	8.835	5.191	90	108.39	90	14	monoclinic	12	20	14	0	8	73	16	85	0	101	1.5	1.8	1.1	0	0.6	1.31	1	1.9	0	3.44	24.305	40.078	28.0855	0	15.9994	14	26.2	12.06	0	17.36	160	200	150	0	0.02658	71.2	160.8	37.3	0	5.3	3.21	5.58	5.43	0	6.83	3	4	3	0	2	2	2	14	0	16	2	4	-2	0.87568	0.54	1.26	1.6216296296	0.694984127	0.4285714286	0.33568	0.8389743391	32.025	7.8	3.91	3.85587262253321E-06	19.9	72.9140503704	73.4173447095	75.0912073601	-0.6545275958	1.2996482598	0
40108	R -3 c H	(Mg.064Ca.936)(CO3)	Calcite#CaCO3(hR10)	Paquette, J.; Reeder, R.J.	4.9673(3) 4.9673(3) 16.96309(70) 90 90 120	362.47	99.0787	293	1990		Mg	0.064	Ca	0.936	C	1	_	0	O	3	4.9673	4.9673	16.96309	90	90	120	167	trigonal	12	20	6	0	8	73	16	95	0	101	1.5	1.8	0.7	0	0.6	1.31	1	2.55	0	3.44	24.305	40.078	12.0107	0	15.9994	14	26.2	5.29	0	17.36	160	200	140	0	0.02658	71.2	160.8	11.3	0	5.3	3.21	5.58	3.57	0	6.83	3	4	2	0	2	2	2	14	0	16	2	4	-2	1.12208	0.3	1.26	3.7402666667	0.8905396825	0.2380952381	0.82208	1.0797339239	5.375	12.8	3.26	3.85587262253321E-06	6.75	71.2818133333	71.5394672573	74.8442176872	-0.4578643852	2.9318852968	0
40109	R -3 c H	(Mg.129Ca.871)(CO3)	Calcite#CaCO3(hR10)	Paquette, J.; Reeder, R.J.	4.9382(4) 4.9382(4) 16.8320(10) 90 90 120	355.47	98.0537	293	1990		Mg	0.129	Ca	0.871	C	1	_	0	O	3	4.9382	4.9382	16.832	90	90	120	167	trigonal	12	20	6	0	8	73	16	95	0	101	1.5	1.8	0.7	0	0.6	1.31	1	2.55	0	3.44	24.305	40.078	12.0107	0	15.9994	14	26.2	5.29	0	17.36	160	200	140	0	0.02658	71.2	160.8	11.3	0	5.3	3.21	5.58	3.57	0	6.83	3	4	2	0	2	2	2	14	0	16	2	4	-2	1.10388	0.3	1.26	3.6796	0.8760952381	0.2380952381	0.80388	1.0714843448	5.375	12.8	3.26	3.85587262253321E-06	6.75	71.32428	71.5918843448	74.8442176872	-0.4651230024	2.8894186301	0
40647	P b c a	(Mg1.562Fe0.438)(Si2O6)	Pyroxene#MgSiO3	Domeneghetti, M.C.; Molin, G.M.; Tazzoli, V.	18.278(4) 8.863(2) 5.201(1) 90 90 90	842.55	214.6005	293	1985		Mg	0.781	Fe	0.219	Si	1	_	0	O	3	18.278	8.863	5.201	90	90	90	61	orthorhombic	12	26	14	0	8	73	61	85	0	101	1.5	1.4	1.1	0	0.6	1.31	1.83	1.9	0	3.44	24.305	55.845	28.0855	0	15.9994	14	7.09	12.06	0	17.36	160	80	150	0	0.02658	71.2	62	37.3	0	5.3	3.21	2.87	5.43	0	6.83	3	4	3	0	2	2	8	14	0	16	2	4	-2	0.83591	0.54	1.26	1.5479814815	0.6634206349	0.4285714286	0.29591	0.8233512076	32.025	7.8	3.91	3.85587262253321E-06	19.9	72.9479285185	73.4753697262	75.0912073601	-0.6660685294	1.2657701116	0
40648	P b c a	(Mg1.568Fe0.432)(Si2O6)	Pyroxene#MgSiO3	Domeneghetti, M.C.; Molin, G.M.; Tazzoli, V.	18.2810(40) 8.865(2) 5.201(1) 90 90 90	842.88	214.4113	293	1985		Mg	0.784	Fe	0.216	Si	1	_	0	O	3	18.281	8.865	5.201	90	90	90	61	orthorhombic	12	26	14	0	8	73	61	85	0	101	1.5	1.4	1.1	0	0.6	1.31	1.83	1.9	0	3.44	24.305	55.845	28.0855	0	15.9994	14	7.09	12.06	0	17.36	160	80	150	0	0.02658	71.2	62	37.3	0	5.3	3.21	2.87	5.43	0	6.83	3	4	3	0	2	2	8	14	0	16	2	4	-2	0.83624	0.54	1.26	1.5485925926	0.6636825397	0.4285714286	0.29624	0.8234808439	32.025	7.8	3.91	3.85587262253321E-06	19.9	72.9476474074	73.4748882513	75.0912073601	-0.6659734448	1.2660512227	0
40649	P b c a	(Mg1.561Fe0.439)(Si2O6)	Pyroxene#MgSiO3	Domeneghetti, M.C.; Molin, G.M.; Tazzoli, V.	18.2850(40) 8.867(2) 5.202(1) 90 90 90	843.42	214.6321	293	1985		Mg	0.78	Fe	0.22	Si	1	_	0	O	3	18.285	8.867	5.202	90	90	90	61	orthorhombic	12	26	14	0	8	73	61	85	0	101	1.5	1.4	1.1	0	0.6	1.31	1.83	1.9	0	3.44	24.305	55.845	28.0855	0	15.9994	14	7.09	12.06	0	17.36	160	80	150	0	0.02658	71.2	62	37.3	0	5.3	3.21	2.87	5.43	0	6.83	3	4	3	0	2	2	8	14	0	16	2	4	-2	0.8358	0.54	1.26	1.5477777778	0.6633333333	0.4285714286	0.2958	0.8233079956	32.025	7.8	3.91	3.85587262253321E-06	19.9	72.9480222222	73.4755302178	75.0912073601	-0.6661002217	1.2656764079	0
40653	P b c a	(Mg0.463Fe1.537)(Si2O6)	Pyroxene#MgSiO3	Domeneghetti, M.C.; Molin, G.M.; Tazzoli, V.	18.3840(40) 9.002(2) 5.236(1) 90 90 90	866.52	249.263	293	1985		Mg	0.232	Fe	0.768	Si	1	_	0	O	3	18.384	9.002	5.236	90	90	90	61	orthorhombic	12	26	14	0	8	73	61	85	0	101	1.5	1.4	1.1	0	0.6	1.31	1.83	1.9	0	3.44	24.305	55.845	28.0855	0	15.9994	14	7.09	12.06	0	17.36	160	80	150	0	0.02658	71.2	62	37.3	0	5.3	3.21	2.87	5.43	0	6.83	3	4	3	0	2	2	8	14	0	16	2	4	-2	0.77552	0.54	1.26	1.4361481481	0.6154920635	0.4285714286	0.23552	0.7996277751	32.025	7.8	3.91	3.85587262253321E-06	19.9	72.9993718519	73.563479627	75.0912073601	-0.6832750487	1.2143267783	0
40654	P b c a	(Mg0.465Fe1.535)(Si2O6)	Pyroxene#MgSiO3	Domeneghetti, M.C.; Molin, G.M.; Tazzoli, V.	18.3980(40) 9.003(2) 5.238(1) 90 90 90	867.61	249.1999	293	1985		Mg	0.233	Fe	0.767	Si	1	_	0	O	3	18.398	9.003	5.238	90	90	90	61	orthorhombic	12	26	14	0	8	73	61	85	0	101	1.5	1.4	1.1	0	0.6	1.31	1.83	1.9	0	3.44	24.305	55.845	28.0855	0	15.9994	14	7.09	12.06	0	17.36	160	80	150	0	0.02658	71.2	62	37.3	0	5.3	3.21	2.87	5.43	0	6.83	3	4	3	0	2	2	8	14	0	16	2	4	-2	0.77563	0.54	1.26	1.4363518519	0.6155793651	0.4285714286	0.23563	0.7996709872	32.025	7.8	3.91	3.85587262253321E-06	19.9	72.9992781481	73.5633191354	75.0912073601	-0.6832440608	1.214420482	0
40655	P b c a	(Mg0.468Fe1.532)(Si2O6)	Pyroxene#MgSiO3	Domeneghetti, M.C.; Molin, G.M.; Tazzoli, V.	18.396(4) 9.006(2) 5.237(1) 90 90 90	867.64	249.1053	293	1985		Mg	0.234	Fe	0.766	Si	1	_	0	O	3	18.396	9.006	5.237	90	90	90	61	orthorhombic	12	26	14	0	8	73	61	85	0	101	1.5	1.4	1.1	0	0.6	1.31	1.83	1.9	0	3.44	24.305	55.845	28.0855	0	15.9994	14	7.09	12.06	0	17.36	160	80	150	0	0.02658	71.2	62	37.3	0	5.3	3.21	2.87	5.43	0	6.83	3	4	3	0	2	2	8	14	0	16	2	4	-2	0.77574	0.54	1.26	1.4365555556	0.6156666667	0.4285714286	0.23574	0.7997141993	32.025	7.8	3.91	3.85587262253321E-06	19.9	72.9991844444	73.5631586437	75.0912073601	-0.6832130716	1.2145141857	0
51848	P n m a	(Cu0.9Zn0.1)(SeO3)	MgSeO3	Escamilla, R.; Gallardo Amores, J.M.; Moran, E.; Alario-Franco, M.A.	5.9502(1) 7.3632(4) 5.2601(3) 9 9 9	230.46	190.689	295	2002		Cu	0.9	Zn	0.1	Se	1	_	0	O	3	5.9502	7.3632	5.2601	9	9	9	62	orthorhombic	29	30	34	0	8	72	76	93	0	101	1.35	1.35	1.15	0	0.6	1.9	1.65	2.55	0	3.44	63.546	65.409	78.96	0	15.9994	7.11	9.16	16.42	0	17.36	400	120	0.52	0	0.02658	46.5	38.67	28.9	0	5.3	3.61	2.66	4.36	0	6.83	4	4	4	0	2	11	12	16	0	16	2	4	-2	0.871	0.64	1.26	1.3609375	0.6912698413	0.5079365079	0.231	0.7930760793	23.889625	4.44	4.7	3.61689814814815E-06	17.89	49.3700625	49.9321385793	51.4127639403	-0.6877679972	1.1438263889	0
51849	P n m a	(Cu0.8Zn0.2)(SeO3)	MgSeO3	Escamilla, R.; Gallardo Amores, J.M.; Moran, E.; Alario-Franco, M.A.	5.9416(2) 7.4081(3) 5.2437(2) 9 9 9	230.81	190.871	295	2002		Cu	0.8	Zn	0.2	Se	1	_	0	O	3	5.9416	7.4081	5.2437	9	9	9	62	orthorhombic	29	30	34	0	8	72	76	93	0	101	1.35	1.35	1.15	0	0.6	1.9	1.65	2.55	0	3.44	63.546	65.409	78.96	0	15.9994	7.11	9.16	16.42	0	17.36	400	120	0.52	0	0.02658	46.5	38.67	28.9	0	5.3	3.61	2.66	4.36	0	6.83	4	4	4	0	2	11	12	16	0	16	2	4	-2	0.872	0.64	1.26	1.3625	0.6920634921	0.5079365079	0.232	0.7934482408	23.889625	4.44	4.7	3.61689814814815E-06	17.89	49.3695	49.9309482408	51.4127639403	-0.687502778	1.1443888889	0
